F_Longitude,F_Latitude,T_Longitude,T_Latitude,F,T,Num
21.00789,-10.940835,38.963745,35.243322,Mauritania,Turkey,1
26.820553,30.802498,38.963745,35.243322,Egypt,Turkey,1
30.585164,36.238414,38.963745,35.243322,Jordan,Turkey,1
33.854721,35.862285,38.963745,35.243322,Lebanon,Turkey,1
33.886917,9.537499,38.963745,35.243322,Tunisia,Turkey,2
40.143105,47.576927,38.963745,35.243322,Azerbaijan,Turkey,2
48.379433,31.16558,38.963745,35.243322,Ukraine,Turkey,2
61.52401,105.318756,38.963745,35.243322,Russia,Turkey,2
6.428055,-9.429499,38.963745,35.243322,Liberia,Turkey,3
9.145,40.489673,38.963745,35.243322,Ethiopia,Turkey,3
38.969719,59.556278,38.963745,35.243322,Turkmenistan,Turkey,3
9.945587,-9.696645,38.963745,35.243322,Guinea,Turkey,5
7.539989,-5.54708,38.963745,35.243322,C?te d'Ivoire,Turkey,8
7.873054,80.771797,38.963745,35.243322,Sri Lanka,Turkey,8
31.791702,-7.09262,38.963745,35.243322,Morocco,Turkey,10
35.86166,104.195397,38.963745,35.243322,China,Turkey,10
-0.228021,15.827659,38.963745,35.243322,Congo [Republic],Turkey,11
34.802075,38.996815,38.963745,35.243322,Syria,Turkey,12
15.179384,39.782334,38.963745,35.243322,Eritrea,Turkey,26
41.377491,64.585262,38.963745,35.243322,Uzbekistan,Turkey,37
12.862807,30.217636,38.963745,35.243322,Sudan,Turkey,64
33.93911,67.709953,38.963745,35.243322,Afghanistan,Turkey,347
5.152149,46.199616,38.963745,35.243322,Somalia,Turkey,862
32.427908,53.688046,38.963745,35.243322,Iran,Turkey,2105
33.223191,43.679291,38.963745,35.243322,Iraq,Turkey,7481
40.069099,45.038189,38.969719,59.556278,Armenia,Turkmenistan,4
61.52401,105.318756,38.969719,59.556278,Russia,Turkmenistan,4
40.143105,47.576927,38.969719,59.556278,Azerbaijan,Turkmenistan,25
33.93911,67.709953,38.969719,59.556278,Afghanistan,Turkmenistan,46
-13.254308,34.301525,1.373333,32.290275,Malawi,Uganda,1
8.460555,-11.779889,1.373333,32.290275,Sierra Leone,Uganda,1
39.074208,21.824312,1.373333,32.290275,Greece,Uganda,1
56.130366,-106.346771,1.373333,32.290275,Canada,Uganda,1
6.428055,-9.429499,1.373333,32.290275,Liberia,Uganda,3
6.611111,20.939444,1.373333,32.290275,Central African Republic,Uganda,8
30.375321,69.345116,1.373333,32.290275,Pakistan,Uganda,18
9.145,40.489673,1.373333,32.290275,Ethiopia,Uganda,581
15.179384,39.782334,1.373333,32.290275,Eritrea,Uganda,796
-0.023559,37.906193,1.373333,32.290275,Kenya,Uganda,1908
-3.373056,29.918886,1.373333,32.290275,Burundi,Uganda,3183
5.152149,46.199616,1.373333,32.290275,Somalia,Uganda,6085
-1.940278,29.873888,1.373333,32.290275,Rwanda,Uganda,16162
12.862807,30.217636,1.373333,32.290275,Sudan,Uganda,56883
-0.228021,15.827659,1.373333,32.290275,Congo [Republic],Uganda,76498
-21.178986,-175.198242,48.379433,31.16558,Tonga,Ukraine,1
-18.665695,35.529562,48.379433,31.16558,Mozambique,Ukraine,1
1.373333,32.290275,48.379433,31.16558,Uganda,Ukraine,1
7.369722,12.354722,48.379433,31.16558,Cameroon,Ukraine,1
7.539989,-5.54708,48.379433,31.16558,C?te d'Ivoire,Ukraine,1
9.30769,2.315834,48.379433,31.16558,Benin,Ukraine,1
9.945587,-9.696645,48.379433,31.16558,Guinea,Ukraine,1
11.803749,-15.180413,48.379433,31.16558,Guinea-Bissau,Ukraine,1
12.238333,-1.561593,48.379433,31.16558,Burkina Faso,Ukraine,1
23.885942,45.079162,48.379433,31.16558,Saudi Arabia,Ukraine,1
28.033886,1.659626,48.379433,31.16558,Algeria,Ukraine,1
43.915886,17.679076,48.379433,31.16558,Bosnia and Herzegovina,Ukraine,1
17.570692,-3.996166,48.379433,31.16558,Mali,Ukraine,2
20.593684,78.96288,48.379433,31.16558,India,Ukraine,2
23.684994,90.356331,48.379433,31.16558,Bangladesh,Ukraine,2
26.3351,17.228331,48.379433,31.16558,Libya,Ukraine,2
26.820553,30.802498,48.379433,31.16558,Egypt,Ukraine,2
6.428055,-9.429499,48.379433,31.16558,Liberia,Ukraine,3
9.081999,8.675277,48.379433,31.16558,Nigeria,Ukraine,3
30.585164,36.238414,48.379433,31.16558,Jordan,Ukraine,3
44.016521,21.005859,48.379433,31.16558,Serbia,Ukraine,3
33.854721,35.862285,48.379433,31.16558,Lebanon,Ukraine,4
38.969719,59.556278,48.379433,31.16558,Turkmenistan,Ukraine,4
7.873054,80.771797,48.379433,31.16558,Sri Lanka,Ukraine,5
48.019573,66.923684,48.379433,31.16558,Kazakhstan,Ukraine,5
-1.940278,29.873888,48.379433,31.16558,Rwanda,Ukraine,6
38.963745,35.243322,48.379433,31.16558,Turkey,Ukraine,6
-3.373056,29.918886,48.379433,31.16558,Burundi,Ukraine,7
15.454166,18.732207,48.379433,31.16558,Chad,Ukraine,7
8.460555,-11.779889,48.379433,31.16558,Sierra Leone,Ukraine,8
53.709807,27.953389,48.379433,31.16558,Belarus,Ukraine,8
41.377491,64.585262,48.379433,31.16558,Uzbekistan,Ukraine,10
38.861034,71.276093,48.379433,31.16558,Tajikistan,Ukraine,12
5.152149,46.199616,48.379433,31.16558,Somalia,Ukraine,20
-11.202692,17.873887,48.379433,31.16558,Angola,Ukraine,30
9.145,40.489673,48.379433,31.16558,Ethiopia,Ukraine,30
32.427908,53.688046,48.379433,31.16558,Iran,Ukraine,34
34.802075,38.996815,48.379433,31.16558,Syria,Ukraine,39
-0.228021,15.827659,48.379433,31.16558,Congo [Republic],Ukraine,42
12.862807,30.217636,48.379433,31.16558,Sudan,Ukraine,43
33.223191,43.679291,48.379433,31.16558,Iraq,Ukraine,50
42.315407,43.356892,48.379433,31.16558,Georgia,Ukraine,76
61.52401,105.318756,48.379433,31.16558,Russia,Ukraine,119
40.143105,47.576927,48.379433,31.16558,Azerbaijan,Ukraine,182
40.069099,45.038189,48.379433,31.16558,Armenia,Ukraine,195
33.93911,67.709953,48.379433,31.16558,Afghanistan,Ukraine,1156
33.886917,9.537499,23.424076,53.847818,Tunisia,United Arab Emirates,1
41.377491,64.585262,23.424076,53.847818,Uzbekistan,United Arab Emirates,1
30.375321,69.345116,23.424076,53.847818,Pakistan,United Arab Emirates,2
15.179384,39.782334,23.424076,53.847818,Eritrea,United Arab Emirates,7
1.373333,32.290275,23.424076,53.847818,Uganda,United Arab Emirates,9
32.427908,53.688046,23.424076,53.847818,Iran,United Arab Emirates,10
5.152149,46.199616,23.424076,53.847818,Somalia,United Arab Emirates,14
12.862807,30.217636,23.424076,53.847818,Sudan,United Arab Emirates,17
34.802075,38.996815,23.424076,53.847818,Syria,United Arab Emirates,21
33.223191,43.679291,23.424076,53.847818,Iraq,United Arab Emirates,126
-18.665695,35.529562,55.378051,-3.435973,Mozambique,United Kingdom,1
-16.578193,179.414413,55.378051,-3.435973,Fiji,United Kingdom,1
-4.679574,55.491977,55.378051,-3.435973,Seychelles,United Kingdom,1
1.650801,10.267895,55.378051,-3.435973,Equatorial Guinea,United Kingdom,1
11.825138,42.590275,55.378051,-3.435973,Djibouti,United Kingdom,1
12.879721,121.774017,55.378051,-3.435973,Philippines,United Kingdom,1
37.09024,-95.712891,55.378051,-3.435973,United States,United Kingdom,1
48.669026,19.699024,55.378051,-3.435973,Slovakia,United Kingdom,1
56.130366,-106.346771,55.378051,-3.435973,Canada,United Kingdom,1
56.879635,24.603189,55.378051,-3.435973,Latvia,United Kingdom,1
58.595272,25.013607,55.378051,-3.435973,Estonia,United Kingdom,1
-14.235004,-51.92528,55.378051,-3.435973,Brazil,United Kingdom,2
-9.189967,-75.015152,55.378051,-3.435973,Peru,United Kingdom,2
6.611111,20.939444,55.378051,-3.435973,Central African Republic,United Kingdom,2
8.537981,-80.782127,55.378051,-3.435973,Panama,United Kingdom,2
10.691803,-61.222503,55.378051,-3.435973,Trinidad and Tobago,United Kingdom,2
23.424076,53.847818,55.378051,-3.435973,United Arab Emirates,United Kingdom,2
25.354826,51.183884,55.378051,-3.435973,Qatar,United Kingdom,2
25.930414,50.637772,55.378051,-3.435973,Bahrain,United Kingdom,2
35.907757,127.766922,55.378051,-3.435973,South Korea,United Kingdom,2
48.019573,66.923684,55.378051,-3.435973,Kazakhstan,United Kingdom,2
-22.328474,24.684866,55.378051,-3.435973,Botswana,United Kingdom,3
13.794185,-88.89653,55.378051,-3.435973,El Salvador,United Kingdom,3
17.607789,8.081666,55.378051,-3.435973,Niger,United Kingdom,3
30.585164,36.238414,55.378051,-3.435973,Jordan,United Kingdom,3
35.126413,33.429859,55.378051,-3.435973,Cyprus,United Kingdom,3
38.861034,71.276093,55.378051,-3.435973,Tajikistan,United Kingdom,3
55.378051,-3.435973,55.378051,-3.435973,United Kingdom,United Kingdom,3
6.42375,-66.58973,55.378051,-3.435973,Venezuela,United Kingdom,4
12.238333,-1.561593,55.378051,-3.435973,Burkina Faso,United Kingdom,4
3.202778,73.22068,55.378051,-3.435973,Maldives,United Kingdom,5
4.210484,101.975766,55.378051,-3.435973,Malaysia,United Kingdom,5
4.860416,-58.93018,55.378051,-3.435973,Guyana,United Kingdom,5
21.512583,55.923255,55.378051,-3.435973,Oman,United Kingdom,5
-26.522503,31.465866,55.378051,-3.435973,Swaziland,United Kingdom,6
-0.789275,113.921327,55.378051,-3.435973,Indonesia,United Kingdom,6
14.497401,-14.452362,55.378051,-3.435973,Senegal,United Kingdom,6
9.30769,2.315834,55.378051,-3.435973,Benin,United Kingdom,7
11.803749,-15.180413,55.378051,-3.435973,Guinea-Bissau,United Kingdom,7
21.00789,-10.940835,55.378051,-3.435973,Mauritania,United Kingdom,7
21.521757,-77.781167,55.378051,-3.435973,Cuba,United Kingdom,7
31.046051,34.851612,55.378051,-3.435973,Israel,United Kingdom,7
55.169438,23.881275,55.378051,-3.435973,Lithuania,United Kingdom,7
15.870032,100.992541,55.378051,-3.435973,Thailand,United Kingdom,8
41.20438,74.766098,55.378051,-3.435973,Kyrgyzstan,United Kingdom,8
-20.348404,57.552152,55.378051,-3.435973,Mauritius,United Kingdom,9
17.570692,-3.996166,55.378051,-3.435973,Mali,United Kingdom,10
42.733883,25.48583,55.378051,-3.435973,Bulgaria,United Kingdom,11
-13.133897,27.849332,55.378051,-3.435973,Zambia,United Kingdom,12
45.1,15.2,55.378051,-3.435973,Croatia,United Kingdom,14
-16.290154,-63.588653,55.378051,-3.435973,Bolivia,United Kingdom,15
40.069099,45.038189,55.378051,-3.435973,Armenia,United Kingdom,17
33.886917,9.537499,55.378051,-3.435973,Tunisia,United Kingdom,20
31.791702,-7.09262,55.378051,-3.435973,Morocco,United Kingdom,21
-13.254308,34.301525,55.378051,-3.435973,Malawi,United Kingdom,24
